Transaction_ID,Products,City,Customer_Name,Date
1000000612,"['Water', 'Bread', 'Coffee']",Los Angeles,Grace,2024-12-20
1000000613,"['Cookies', 'Apples', 'Soda']",Houston,Eve,2024-12-22
1000000614,"['Apples', 'Bread', 'Butter', 'Cereal']",Los Angeles,Jack,2024-12-11
1000000615,"['Honey', 'Soda', 'Oranges', 'Jam']",Los Angeles,Ivy,2024-12-22
1000000616,"['Oranges', 'Pasta', 'Chips']",New York,Jack,2024-12-13
1000000617,"['Cheese', 'Bread']",New York,Frank,2024-12-29
1000000618,"['Yogurt', 'Bananas']",New York,Hank,2024-12-15
1000000619,"['Cereal', 'Cookies']",Houston,Ivy,2024-12-21
1000000620,"['Butter', 'Bananas', 'Chips', 'Soda', 'Juice']",Chicago,Bob,2024-12-23
1000000621,"['Milk', 'Bread', 'Chips', 'Oranges']",Phoenix,Jack,2024-12-27
1000000622,"['Chips', 'Ice Cream', 'Apples', 'Honey', 'Butter']",New York,Jack,2024-12-28
1000000623,"['Chips', 'Yogurt', 'Honey']",Chicago,Jack,2024-12-06
1000000624,"['Apples', 'Ice Cream']",Chicago,Jack,2024-12-06
1000000625,"['Jam', 'Cheese', 'Milk']",New York,Ivy,2024-12-13
1000000626,"['Pasta', 'Oranges', 'Bread']",Los Angeles,Eve,2024-12-24
1000000627,"['Pasta', 'Rice', 'Eggs', 'Cookies', 'Coffee']",Los Angeles,Ivy,2024-12-18
1000000628,"['Water', 'Apples', 'Butter', 'Cookies']",Houston,Hank,2024-12-15
1000000629,"['Cheese', 'Pasta', 'Apples']",Chicago,Bob,2024-12-09
1000000630,"['Jam', 'Pasta', 'Yogurt', 'Eggs', 'Cookies']",Los Angeles,Eve,2024-12-29
1000000631,"['Bread', 'Cereal', 'Chips']",Chicago,Jack,2024-12-08
1000000632,"['Yogurt', 'Apples', 'Oranges', 'Bread', 'Cookies']",Phoenix,Hank,2024-12-03
1000000633,"['Apples', 'Cookies', 'Cheese', 'Tea', 'Water']",New York,Charlie,2024-12-14
1000000634,"['Eggs', 'Pasta', 'Yogurt', 'Honey']",Houston,Hank,2024-12-16
1000000635,"['Juice', 'Apples']",Houston,Hank,2024-12-03
1000000636,"['Chips', 'Tea', 'Soda', 'Juice', 'Bananas']",Chicago,Eve,2024-12-29
1000000637,"['Jam', 'Yogurt', 'Honey', 'Cereal']",Houston,Jack,2024-12-08
1000000638,"['Water', 'Bananas', 'Pasta', 'Apples', 'Ice Cream']",Los Angeles,Hank,2024-12-29
1000000639,"['Oranges', 'Honey']",Chicago,Charlie,2024-12-04
1000000640,"['Soda', 'Bread', 'Jam']",Houston,Frank,2024-12-25
1000000641,"['Bread', 'Water']",Chicago,Grace,2024-12-23
1000000642,"['Bananas', 'Oranges', 'Cheese', 'Cereal', 'Honey']",Chicago,Alice,2024-12-26
1000000643,"['Pasta', 'Bread']",Chicago,Frank,2024-12-16
1000000644,"['Pasta', 'Butter']",Chicago,Charlie,2024-12-07
1000000645,"['Pasta', 'Water', 'Jam', 'Cookies', 'Juice']",Houston,Eve,2024-12-01
1000000646,"['Chips', 'Juice', 'Butter', 'Bananas']",Los Angeles,Ivy,2024-12-31
1000000647,"['Tea', 'Rice', 'Coffee']",New York,Frank,2024-12-23
1000000648,"['Ice Cream', 'Pasta', 'Cookies', 'Soda', 'Honey']",Phoenix,Grace,2024-12-19
1000000649,"['Bread', 'Oranges', 'Chips', 'Juice']",Houston,Hank,2024-12-31
1000000650,"['Bread', 'Apples']",Houston,Eve,2024-12-20
1000000651,"['Yogurt', 'Ice Cream', 'Milk', 'Honey']",Chicago,Jack,2024-12-31
1000000652,"['Honey', 'Chips', 'Soda', 'Yogurt', 'Cookies']",Phoenix,Jack,2024-12-22
1000000653,"['Rice', 'Tea', 'Cheese', 'Water']",Los Angeles,Charlie,2024-12-05
1000000654,"['Bread', 'Butter', 'Juice']",Phoenix,Alice,2024-12-18
1000000655,"['Bread', 'Cereal']",Los Angeles,Grace,2024-12-22
1000000656,"['Cereal', 'Bread', 'Tea']",Chicago,Charlie,2024-12-06
1000000657,"['Bananas', 'Bread', 'Yogurt', 'Soda', 'Milk']",Chicago,Grace,2024-12-02
1000000658,"['Cookies', 'Chips', 'Rice']",Houston,Jack,2024-12-27
1000000659,"['Juice', 'Cereal']",Chicago,Ivy,2024-12-19
1000000660,"['Oranges', 'Milk', 'Coffee', 'Bananas']",Chicago,Grace,2024-12-11
1000000661,"['Honey', 'Jam', 'Soda', 'Tea', 'Cheese']",New York,Grace,2024-12-31
1000000662,"['Bananas', 'Yogurt']",Chicago,Alice,2024-12-27
1000000663,"['Jam', 'Bread']",Phoenix,Diana,2024-12-16
1000000664,"['Juice', 'Jam', 'Yogurt']",Phoenix,Jack,2024-12-14
1000000665,"['Coffee', 'Yogurt', 'Soda']",Chicago,Frank,2024-12-04
1000000666,"['Juice', 'Eggs', 'Apples', 'Cereal']",Los Angeles,Eve,2024-12-23
1000000667,"['Cookies', 'Rice', 'Honey']",Chicago,Eve,2024-12-22
1000000668,"['Jam', 'Apples', 'Pasta']",New York,Grace,2024-12-14
1000000669,"['Honey', 'Ice Cream', 'Rice', 'Bread']",Los Angeles,Hank,2024-12-02
1000000670,"['Milk', 'Pasta']",New York,Eve,2024-12-05
1000000671,"['Coffee', 'Milk', 'Butter']",Houston,Eve,2024-12-02
1000000672,"['Chips', 'Honey']",New York,Charlie,2024-12-24
1000000673,"['Cookies', 'Water', 'Oranges', 'Cereal']",Chicago,Grace,2024-12-12
1000000674,"['Rice', 'Eggs']",New York,Jack,2024-12-22
1000000675,"['Tea', 'Butter', 'Chips', 'Oranges']",Chicago,Hank,2024-12-12
1000000676,"['Apples', 'Juice', 'Bananas']",New York,Bob,2024-12-09
1000000677,"['Pasta', 'Chips', 'Apples', 'Honey', 'Coffee']",Los Angeles,Jack,2024-12-09
1000000678,"['Oranges', 'Eggs', 'Rice', 'Apples']",Phoenix,Bob,2024-12-01
1000000679,"['Jam', 'Milk', 'Ice Cream']",Phoenix,Charlie,2024-12-06
1000000680,"['Butter', 'Tea', 'Ice Cream']",Houston,Bob,2024-12-09
1000000681,"['Soda', 'Juice', 'Honey', 'Water', 'Cheese']",Chicago,Frank,2024-12-10
1000000682,"['Rice', 'Juice', 'Soda', 'Ice Cream', 'Honey']",New York,Ivy,2024-12-06
1000000683,"['Coffee', 'Apples', 'Cheese', 'Yogurt', 'Oranges']",Chicago,Ivy,2024-12-27
1000000684,"['Pasta', 'Eggs', 'Yogurt']",Phoenix,Grace,2024-12-16
1000000685,"['Chips', 'Yogurt', 'Juice', 'Oranges']",Chicago,Hank,2024-12-26
1000000686,"['Chips', 'Eggs']",Los Angeles,Alice,2024-12-04
1000000687,"['Eggs', 'Butter', 'Yogurt', 'Cookies']",Los Angeles,Diana,2024-12-10
1000000688,"['Apples', 'Jam']",New York,Bob,2024-12-11
1000000689,"['Pasta', 'Butter', 'Rice', 'Bananas']",Houston,Charlie,2024-12-01
1000000690,"['Water', 'Cereal', 'Coffee', 'Chips', 'Juice']",Houston,Grace,2024-12-24
1000000691,"['Cookies', 'Soda', 'Jam', 'Honey', 'Rice']",Phoenix,Diana,2024-12-25
1000000692,"['Rice', 'Cereal', 'Apples']",Houston,Diana,2024-12-13
1000000693,"['Milk', 'Coffee', 'Bread', 'Cheese']",New York,Grace,2024-12-05
1000000694,"['Water', 'Bread', 'Rice', 'Butter', 'Bananas']",New York,Charlie,2024-12-27
1000000695,"['Jam', 'Cereal', 'Tea', 'Chips']",Houston,Ivy,2024-12-09
1000000696,"['Jam', 'Coffee']",Chicago,Bob,2024-12-03
1000000697,"['Yogurt', 'Bread']",Chicago,Bob,2024-12-20
1000000698,"['Bread', 'Pasta', 'Oranges']",Phoenix,Diana,2024-12-11
1000000699,"['Cookies', 'Juice', 'Honey', 'Rice', 'Jam']",Houston,Diana,2024-12-29
1000000700,"['Butter', 'Chips', 'Rice', 'Water']",Chicago,Ivy,2024-12-24
1000000701,"['Cereal', 'Eggs']",Los Angeles,Hank,2024-12-02
1000000702,"['Eggs', 'Apples', 'Soda']",Los Angeles,Frank,2024-12-27
1000000703,"['Rice', 'Apples', 'Bananas', 'Cheese', 'Juice']",Chicago,Charlie,2024-12-08
1000000704,"['Oranges', 'Bananas', 'Tea']",Houston,Grace,2024-12-16
1000000705,"['Honey', 'Cookies', 'Chips']",Houston,Jack,2024-12-06
1000000706,"['Cookies', 'Honey']",Phoenix,Jack,2024-12-30
1000000707,"['Rice', 'Juice', 'Milk', 'Apples', 'Tea']",Los Angeles,Eve,2024-12-18
1000000708,"['Bananas', 'Cookies', 'Rice']",Los Angeles,Hank,2024-12-21
1000000709,"['Milk', 'Cheese', 'Coffee']",Chicago,Frank,2024-12-02
1000000710,"['Butter', 'Ice Cream', 'Chips']",Los Angeles,Diana,2024-12-19
1000000711,"['Bananas', 'Eggs', 'Butter']",Chicago,Diana,2024-12-20
1000000712,"['Bread', 'Tea', 'Cereal', 'Eggs', 'Juice']",Houston,Bob,2024-12-18
1000000713,"['Pasta', 'Juice', 'Jam', 'Chips', 'Water']",New York,Charlie,2024-12-19
1000000714,"['Bananas', 'Pasta']",Los Angeles,Frank,2024-12-21
1000000715,"['Cereal', 'Water', 'Bananas', 'Pasta', 'Butter']",New York,Hank,2024-12-15
1000000716,"['Honey', 'Coffee', 'Butter', 'Ice Cream']",Phoenix,Hank,2024-12-12
1000000717,"['Ice Cream', 'Soda', 'Cookies', 'Pasta']",New York,Hank,2024-12-05
1000000718,"['Milk', 'Bread']",New York,Alice,2024-12-28
1000000719,"['Butter', 'Chips']",Chicago,Bob,2024-12-10
1000000720,"['Juice', 'Yogurt', 'Bananas']",Chicago,Charlie,2024-12-26
1000000721,"['Butter', 'Coffee', 'Cheese', 'Juice', 'Yogurt']",Los Angeles,Eve,2024-12-11
1000000722,"['Oranges', 'Milk', 'Rice', 'Jam']",Los Angeles,Frank,2024-12-13
1000000723,"['Eggs', 'Yogurt', 'Oranges']",New York,Bob,2024-12-03
1000000724,"['Cheese', 'Yogurt', 'Coffee', 'Chips']",Phoenix,Jack,2024-12-08
1000000725,"['Ice Cream', 'Rice']",Los Angeles,Jack,2024-12-02
1000000726,"['Pasta', 'Cereal', 'Eggs']",Los Angeles,Ivy,2024-12-13
1000000727,"['Pasta', 'Ice Cream']",Phoenix,Hank,2024-12-07
1000000728,"['Rice', 'Juice', 'Water', 'Soda']",Houston,Jack,2024-12-26
1000000729,"['Butter', 'Honey', 'Bread', 'Cereal']",Houston,Eve,2024-12-10
1000000730,"['Jam', 'Cookies', 'Bananas']",Chicago,Alice,2024-12-09
1000000731,"['Honey', 'Oranges', 'Coffee']",Houston,Alice,2024-12-27
1000000732,"['Apples', 'Bananas', 'Ice Cream']",Los Angeles,Eve,2024-12-05
1000000733,"['Eggs', 'Cookies', 'Yogurt', 'Milk', 'Honey']",Phoenix,Jack,2024-12-05
1000000734,"['Oranges', 'Pasta', 'Juice', 'Cereal']",Los Angeles,Grace,2024-12-20
1000000735,"['Soda', 'Tea', 'Butter', 'Pasta']",Houston,Frank,2024-12-17
1000000736,"['Butter', 'Pasta', 'Cheese', 'Cookies', 'Milk']",New York,Diana,2024-12-22
1000000737,"['Butter', 'Soda', 'Apples', 'Cheese', 'Milk']",Chicago,Ivy,2024-12-21
1000000738,"['Eggs', 'Cookies', 'Honey', 'Soda']",Houston,Hank,2024-12-25
1000000739,"['Honey', 'Rice', 'Chips', 'Eggs']",Los Angeles,Diana,2024-12-22
1000000740,"['Honey', 'Ice Cream']",Phoenix,Frank,2024-12-07
1000000741,"['Water', 'Milk', 'Juice', 'Ice Cream', 'Soda']",New York,Ivy,2024-12-24
1000000742,"['Honey', 'Oranges', 'Eggs', 'Bananas']",Phoenix,Jack,2024-12-15
1000000743,"['Soda', 'Tea', 'Cereal', 'Pasta']",New York,Ivy,2024-12-19
1000000744,"['Cookies', 'Pasta', 'Bread']",New York,Grace,2024-12-08
1000000745,"['Ice Cream', 'Tea']",Houston,Hank,2024-12-30
1000000746,"['Juice', 'Jam', 'Cookies', 'Butter', 'Bananas']",Houston,Diana,2024-12-07
1000000747,"['Water', 'Coffee', 'Soda', 'Honey', 'Yogurt']",New York,Diana,2024-12-24
1000000748,"['Cookies', 'Tea', 'Butter', 'Water', 'Eggs']",Chicago,Frank,2024-12-06
1000000749,"['Yogurt', 'Chips', 'Rice', 'Soda']",Chicago,Eve,2024-12-27
1000000750,"['Rice', 'Milk', 'Jam', 'Ice Cream']",Houston,Ivy,2024-12-25
1000000751,"['Tea', 'Rice', 'Cookies', 'Honey']",Phoenix,Charlie,2024-12-12
1000000752,"['Coffee', 'Yogurt', 'Apples', 'Chips']",Chicago,Diana,2024-12-04
1000000753,"['Bread', 'Pasta', 'Ice Cream', 'Cereal']",Los Angeles,Eve,2024-12-08
1000000754,"['Soda', 'Bananas', 'Honey', 'Yogurt', 'Butter']",New York,Charlie,2024-12-08
1000000755,"['Butter', 'Oranges', 'Juice', 'Soda']",Chicago,Charlie,2024-12-04
1000000756,"['Ice Cream', 'Rice']",Chicago,Eve,2024-12-24
1000000757,"['Soda', 'Honey', 'Rice', 'Yogurt', 'Oranges']",Houston,Jack,2024-12-27
1000000758,"['Pasta', 'Milk']",New York,Ivy,2024-12-25
1000000759,"['Yogurt', 'Chips']",Houston,Ivy,2024-12-23
1000000760,"['Chips', 'Pasta', 'Cheese', 'Cereal']",Phoenix,Grace,2024-12-03
1000000761,"['Milk', 'Pasta']",Houston,Diana,2024-12-12
1000000762,"['Yogurt', 'Cheese', 'Jam', 'Pasta']",Phoenix,Alice,2024-12-03
1000000763,"['Yogurt', 'Juice']",Chicago,Hank,2024-12-03
1000000764,"['Oranges', 'Honey']",New York,Charlie,2024-12-18
1000000765,"['Honey', 'Rice']",Chicago,Bob,2024-12-20
1000000766,"['Tea', 'Apples', 'Oranges']",Los Angeles,Grace,2024-12-21
1000000767,"['Pasta', 'Butter', 'Honey', 'Bread', 'Juice']",Chicago,Diana,2024-12-21
1000000768,"['Eggs', 'Ice Cream', 'Honey', 'Yogurt', 'Bananas']",Phoenix,Frank,2024-12-05
1000000769,"['Milk', 'Cheese']",Los Angeles,Diana,2024-12-18
1000000770,"['Jam', 'Pasta', 'Yogurt']",Houston,Grace,2024-12-09
1000000771,"['Chips', 'Water', 'Soda', 'Yogurt']",Houston,Frank,2024-12-16
1000000772,"['Soda', 'Tea', 'Water', 'Cereal']",Los Angeles,Diana,2024-12-24
1000000773,"['Bananas', 'Yogurt', 'Rice', 'Cheese', 'Pasta']",Houston,Grace,2024-12-03
1000000774,"['Rice', 'Apples']",Houston,Hank,2024-12-23
1000000775,"['Bananas', 'Apples', 'Butter', 'Water', 'Pasta']",Phoenix,Hank,2024-12-16
1000000776,"['Yogurt', 'Chips']",Chicago,Diana,2024-12-03
1000000777,"['Bread', 'Coffee', 'Cereal', 'Water']",Phoenix,Ivy,2024-12-04
1000000778,"['Milk', 'Pasta', 'Eggs', 'Rice', 'Oranges']",New York,Ivy,2024-12-31
1000000779,"['Soda', 'Bread', 'Chips']",New York,Bob,2024-12-09
1000000780,"['Rice', 'Chips', 'Oranges']",Chicago,Jack,2024-12-27
1000000781,"['Eggs', 'Oranges', 'Milk', 'Cereal', 'Bread']",Houston,Hank,2024-12-26
1000000782,"['Jam', 'Juice']",New York,Charlie,2024-12-04
1000000783,"['Cookies', 'Eggs', 'Pasta', 'Coffee', 'Cereal']",Chicago,Grace,2024-12-03
1000000784,"['Tea', 'Cookies', 'Oranges', 'Cereal']",Phoenix,Hank,2024-12-30
1000000785,"['Tea', 'Bananas', 'Butter', 'Apples']",Chicago,Eve,2024-12-22
1000000786,"['Ice Cream', 'Bananas', 'Water']",Houston,Hank,2024-12-25
1000000787,"['Yogurt', 'Bread', 'Coffee', 'Chips', 'Water']",Los Angeles,Frank,2024-12-24
1000000788,"['Cookies', 'Tea', 'Soda', 'Milk', 'Apples']",Los Angeles,Hank,2024-12-13
1000000789,"['Butter', 'Cookies', 'Bread']",Houston,Diana,2024-12-15
1000000790,"['Ice Cream', 'Apples']",Houston,Diana,2024-12-12
1000000791,"['Bananas', 'Juice', 'Apples', 'Honey']",Houston,Bob,2024-12-29
1000000792,"['Yogurt', 'Ice Cream', 'Water', 'Jam']",Houston,Diana,2024-12-30
1000000793,"['Ice Cream', 'Jam']",Houston,Grace,2024-12-17
1000000794,"['Rice', 'Eggs']",Houston,Alice,2024-12-19
1000000795,"['Pasta', 'Milk', 'Juice', 'Yogurt', 'Rice']",Houston,Alice,2024-12-21
1000000796,"['Rice', 'Yogurt', 'Coffee']",Houston,Alice,2024-12-10
1000000797,"['Tea', 'Rice', 'Oranges']",Phoenix,Diana,2024-12-17
1000000798,"['Cookies', 'Soda', 'Bread']",Phoenix,Jack,2024-12-14
1000000799,"['Butter', 'Bread', 'Pasta']",Phoenix,Ivy,2024-12-22
1000000800,"['Honey', 'Soda', 'Cereal']",Phoenix,Bob,2024-12-28
1000000801,"['Yogurt', 'Eggs', 'Apples']",Chicago,Ivy,2024-12-08
1000000802,"['Oranges', 'Yogurt']",Phoenix,Alice,2024-12-28
1000000803,"['Butter', 'Bananas', 'Yogurt', 'Cookies']",New York,Diana,2024-12-26
1000000804,"['Bananas', 'Ice Cream', 'Honey', 'Butter']",Phoenix,Hank,2024-12-15
1000000805,"['Water', 'Tea', 'Jam']",Phoenix,Ivy,2024-12-24
1000000806,"['Chips', 'Butter', 'Soda', 'Pasta', 'Eggs']",Chicago,Charlie,2024-12-11
1000000807,"['Apples', 'Tea']",Los Angeles,Jack,2024-12-09
1000000808,"['Rice', 'Soda']",New York,Alice,2024-12-17
1000000809,"['Water', 'Honey', 'Cheese', 'Coffee', 'Tea']",Phoenix,Hank,2024-12-22
1000000810,"['Cereal', 'Water', 'Honey', 'Butter']",Chicago,Ivy,2024-12-18
1000000811,"['Butter', 'Cookies', 'Apples', 'Water', 'Cheese']",Phoenix,Hank,2024-12-09
1000000812,"['Cookies', 'Eggs', 'Ice Cream', 'Butter']",Los Angeles,Bob,2024-12-22
1000000813,"['Rice', 'Ice Cream']",Los Angeles,Bob,2024-12-21
1000000814,"['Yogurt', 'Bananas', 'Pasta', 'Jam', 'Honey']",New York,Grace,2024-12-24
1000000815,"['Cookies', 'Chips']",Chicago,Bob,2024-12-15
1000000816,"['Oranges', 'Juice', 'Coffee', 'Tea']",New York,Eve,2024-12-05
1000000817,"['Soda', 'Eggs']",Chicago,Charlie,2024-12-08
1000000818,"['Bananas', 'Bread', 'Apples', 'Soda', 'Cookies']",New York,Eve,2024-12-05
1000000819,"['Apples', 'Jam', 'Milk']",Los Angeles,Jack,2024-12-21
1000000820,"['Juice', 'Rice', 'Butter', 'Jam', 'Tea']",Houston,Frank,2024-12-31
1000000821,"['Milk', 'Soda', 'Ice Cream']",Houston,Alice,2024-12-15
1000000822,"['Cookies', 'Chips']",Phoenix,Jack,2024-12-20
1000000823,"['Pasta', 'Juice', 'Bananas', 'Milk']",Phoenix,Eve,2024-12-08
1000000824,"['Chips', 'Juice', 'Milk', 'Cereal', 'Ice Cream']",Los Angeles,Bob,2024-12-02
1000000825,"['Rice', 'Yogurt']",Los Angeles,Diana,2024-12-27
1000000826,"['Water', 'Ice Cream', 'Eggs', 'Milk', 'Juice']",Los Angeles,Alice,2024-12-10
1000000827,"['Milk', 'Water', 'Oranges', 'Apples', 'Rice']",Phoenix,Bob,2024-12-24
1000000828,"['Chips', 'Coffee', 'Bananas', 'Cereal']",Houston,Jack,2024-12-29
1000000829,"['Ice Cream', 'Yogurt']",Los Angeles,Charlie,2024-12-30
1000000830,"['Oranges', 'Juice', 'Soda', 'Yogurt', 'Coffee']",Los Angeles,Hank,2024-12-08
1000000831,"['Soda', 'Ice Cream']",Phoenix,Jack,2024-12-28
1000000832,"['Oranges', 'Bread']",Phoenix,Frank,2024-12-21
1000000833,"['Rice', 'Cheese', 'Water']",New York,Ivy,2024-12-31
1000000834,"['Rice', 'Cookies', 'Soda', 'Juice']",Phoenix,Ivy,2024-12-08
1000000835,"['Pasta', 'Jam']",New York,Frank,2024-12-31
1000000836,"['Pasta', 'Juice', 'Soda']",Houston,Jack,2024-12-01
1000000837,"['Rice', 'Cheese', 'Jam', 'Honey']",Houston,Ivy,2024-12-10
1000000838,"['Oranges', 'Soda', 'Juice', 'Yogurt', 'Apples']",Chicago,Jack,2024-12-23
1000000839,"['Tea', 'Water', 'Pasta', 'Cheese', 'Honey']",Houston,Eve,2024-12-17
1000000840,"['Honey', 'Rice', 'Milk']",Chicago,Grace,2024-12-17
1000000841,"['Rice', 'Tea']",Los Angeles,Diana,2024-12-25
1000000842,"['Jam', 'Cereal', 'Eggs']",Phoenix,Bob,2024-12-18
1000000843,"['Oranges', 'Soda', 'Tea', 'Water', 'Eggs']",Houston,Alice,2024-12-08
1000000844,"['Rice', 'Honey', 'Cheese', 'Butter', 'Coffee']",New York,Frank,2024-12-16
1000000845,"['Water', 'Juice']",New York,Bob,2024-12-17
1000000846,"['Cereal', 'Ice Cream']",Chicago,Bob,2024-12-29
1000000847,"['Coffee', 'Oranges']",Chicago,Grace,2024-12-21
1000000848,"['Pasta', 'Oranges']",Houston,Hank,2024-12-31
1000000849,"['Milk', 'Eggs', 'Bananas', 'Cereal', 'Pasta']",Chicago,Hank,2024-12-02
1000000850,"['Milk', 'Butter', 'Juice', 'Ice Cream']",New York,Grace,2024-12-24
1000000851,"['Pasta', 'Yogurt']",Los Angeles,Ivy,2024-12-26
1000000852,"['Jam', 'Honey', 'Butter', 'Oranges', 'Chips']",Los Angeles,Frank,2024-12-31
1000000853,"['Soda', 'Milk', 'Ice Cream', 'Honey', 'Bananas']",Los Angeles,Hank,2024-12-18
1000000854,"['Eggs', 'Honey']",Houston,Frank,2024-12-04
1000000855,"['Cheese', 'Jam', 'Pasta']",Phoenix,Jack,2024-12-01
1000000856,"['Bananas', 'Tea']",Phoenix,Hank,2024-12-14
1000000857,"['Chips', 'Rice']",New York,Ivy,2024-12-21
1000000858,"['Milk', 'Coffee', 'Bananas', 'Ice Cream', 'Yogurt']",Los Angeles,Bob,2024-12-20
1000000859,"['Apples', 'Bread', 'Soda', 'Cheese']",Houston,Alice,2024-12-23
1000000860,"['Water', 'Cookies', 'Cereal', 'Ice Cream']",Phoenix,Eve,2024-12-23
1000000861,"['Pasta', 'Rice', 'Butter', 'Cookies']",Phoenix,Charlie,2024-12-24
1000000862,"['Jam', 'Milk']",Phoenix,Grace,2024-12-14
1000000863,"['Oranges', 'Cookies']",Chicago,Bob,2024-12-29
1000000864,"['Cookies', 'Eggs', 'Ice Cream']",Chicago,Diana,2024-12-28
1000000865,"['Apples', 'Water', 'Oranges', 'Pasta', 'Juice']",Phoenix,Frank,2024-12-17
1000000866,"['Chips', 'Apples', 'Tea']",Chicago,Hank,2024-12-28
1000000867,"['Milk', 'Chips', 'Eggs']",New York,Diana,2024-12-01
1000000868,"['Jam', 'Apples', 'Rice', 'Bananas']",Phoenix,Bob,2024-12-18
1000000869,"['Oranges', 'Eggs', 'Cheese']",Houston,Diana,2024-12-29
1000000870,"['Honey', 'Cheese', 'Juice', 'Coffee']",Los Angeles,Diana,2024-12-10
1000000871,"['Ice Cream', 'Butter', 'Chips', 'Oranges']",New York,Eve,2024-12-27
1000000872,"['Rice', 'Soda', 'Butter', 'Cereal']",Phoenix,Frank,2024-12-01
1000000873,"['Apples', 'Milk', 'Yogurt', 'Soda', 'Honey']",Phoenix,Grace,2024-12-08
1000000874,"['Yogurt', 'Cheese', 'Coffee']",New York,Alice,2024-12-13
1000000875,"['Butter', 'Jam']",Chicago,Jack,2024-12-28
1000000876,"['Oranges', 'Juice', 'Cookies', 'Chips']",New York,Ivy,2024-12-02
1000000877,"['Yogurt', 'Tea', 'Bananas']",New York,Diana,2024-12-23
1000000878,"['Yogurt', 'Ice Cream', 'Jam', 'Honey', 'Tea']",Chicago,Ivy,2024-12-03
1000000879,"['Cereal', 'Tea']",Houston,Charlie,2024-12-16
1000000880,"['Tea', 'Cereal', 'Water', 'Apples', 'Ice Cream']",Phoenix,Eve,2024-12-24
1000000881,"['Milk', 'Cheese', 'Butter', 'Rice']",Los Angeles,Alice,2024-12-13
1000000882,"['Butter', 'Oranges', 'Cereal', 'Pasta', 'Cheese']",Los Angeles,Bob,2024-12-19
1000000883,"['Water', 'Juice', 'Butter']",Los Angeles,Jack,2024-12-10
1000000884,"['Pasta', 'Honey', 'Cookies']",Los Angeles,Grace,2024-12-21
1000000885,"['Jam', 'Water', 'Milk']",Houston,Bob,2024-12-02
1000000886,"['Apples', 'Chips', 'Coffee']",Phoenix,Ivy,2024-12-21
1000000887,"['Soda', 'Coffee', 'Milk', 'Water']",New York,Charlie,2024-12-22
1000000888,"['Milk', 'Soda']",Los Angeles,Diana,2024-12-17
1000000889,"['Eggs', 'Chips', 'Rice']",Phoenix,Charlie,2024-12-07
1000000890,"['Juice', 'Rice', 'Tea']",Houston,Alice,2024-12-17
1000000891,"['Jam', 'Bread', 'Cheese', 'Cookies']",Chicago,Alice,2024-12-19
1000000892,"['Juice', 'Cookies']",Phoenix,Bob,2024-12-05
1000000893,"['Honey', 'Bread']",Los Angeles,Diana,2024-12-25
1000000894,"['Pasta', 'Cheese', 'Water', 'Cookies']",Chicago,Frank,2024-12-12
1000000895,"['Oranges', 'Eggs']",Houston,Bob,2024-12-28
1000000896,"['Apples', 'Pasta', 'Ice Cream', 'Juice', 'Yogurt']",Houston,Ivy,2024-12-07
1000000897,"['Pasta', 'Cheese']",Los Angeles,Hank,2024-12-13
1000000898,"['Honey', 'Water', 'Juice', 'Cookies', 'Coffee']",Los Angeles,Ivy,2024-12-17
1000000899,"['Jam', 'Juice', 'Water']",Houston,Bob,2024-12-17
1000000900,"['Chips', 'Water', 'Apples', 'Soda', 'Pasta']",Chicago,Frank,2024-12-15
1000000901,"['Jam', 'Bread', 'Tea']",Phoenix,Hank,2024-12-01
1000000902,"['Eggs', 'Chips', 'Pasta', 'Tea', 'Oranges']",New York,Alice,2024-12-12
1000000903,"['Eggs', 'Juice', 'Cheese']",Chicago,Eve,2024-12-05
1000000904,"['Chips', 'Coffee']",Los Angeles,Ivy,2024-12-22
1000000905,"['Bread', 'Honey', 'Chips']",Chicago,Hank,2024-12-03
1000000906,"['Cereal', 'Oranges', 'Tea']",Los Angeles,Alice,2024-12-09
1000000907,"['Ice Cream', 'Coffee', 'Soda', 'Bananas']",Phoenix,Diana,2024-12-16
1000000908,"['Rice', 'Chips', 'Soda', 'Cheese']",Phoenix,Hank,2024-12-27
1000000909,"['Juice', 'Cheese', 'Chips', 'Yogurt', 'Tea']",Los Angeles,Jack,2024-12-15
1000000910,"['Apples', 'Soda', 'Cheese', 'Ice Cream', 'Juice']",Los Angeles,Grace,2024-12-11
1000000911,"['Juice', 'Jam', 'Bread', 'Bananas', 'Pasta']",Los Angeles,Charlie,2024-12-19
1000000912,"['Water', 'Soda', 'Tea', 'Ice Cream']",New York,Alice,2024-12-26
1000000913,"['Yogurt', 'Pasta']",Chicago,Eve,2024-12-21
1000000914,"['Honey', 'Rice', 'Cheese', 'Eggs']",Houston,Hank,2024-12-18
1000000915,"['Cookies', 'Cheese', 'Oranges']",Chicago,Jack,2024-12-27
1000000916,"['Soda', 'Juice', 'Eggs']",Los Angeles,Frank,2024-12-21
1000000917,"['Rice', 'Chips']",New York,Diana,2024-12-13
1000000918,"['Tea', 'Cheese', 'Cookies', 'Rice', 'Butter']",Los Angeles,Frank,2024-12-09
1000000919,"['Coffee', 'Eggs', 'Cereal']",Los Angeles,Charlie,2024-12-02
1000000920,"['Tea', 'Pasta', 'Yogurt', 'Cereal']",Houston,Diana,2024-12-07
